100098	thi	9.575497
100098	form	1.082735
100098	refer	4.367215
100098	well	1.017686
100098	time	1.717941
100098	pl	0.976578
100098	first	2.499457
100098	base	6.678514
100131	septemb	4.769816
100131	pt	0.942989
100131	year	1.650005
100131	nation	1.050621
100131	american	1.035975
100131	extern	0.810375
100131	three	2.048780
100131	april	2.311719
100131	high	3.362906
100131	uk	1.077340
100131	state	1.725823
100131	id	1.072890
100131	us	0.806580
100131	group	2.389714
100131	apo	9.335981
100131	gener	1.998213
100131	work	1.044733
100131	ag	1.141299
100131	develop	3.593267
100131	take	1.211492
100131	unit	0.931558
100131	ja	1.062371
100131	name	3.604572
100131	becam	1.112537
100131	octob	10.816265
100131	quot	7.668021
100131	present	1.050621
100131	nl	1.894247
100131	note	1.202621
100131	other	0.783150
100131	ru	1.007420
100131	fi	1.210499
100131	part	1.862371
100131	link	0.790909
100131	becom	1.195661
100131	famili	5.675503
100131	fr	0.856624
100131	two	1.628977
100131	life	2.370932
100131	long	1.210499
100131	peopl	3.679866
100131	result	1.208189
100131	world	4.079791
100131	public	3.418252
100131	hous	5.600666
100131	member	6.030267
100131	larg	1.173145
100131	end	1.093307
100131	ca	1.082735
100131	sv	1.055360
100131	war	4.612726
100131	categori	15.963350
100131	march	2.264486
100131	thi	2.393874
100131	refer	1.455738
100131	time	0.858971
100131	pl	0.976578
100131	first	0.833152
100156	through	2.100518
100156	septemb	2.384908
100156	featur	2.404591
100156	pt	0.942989
100156	year	4.950016
100156	nation	4.202485
100156	american	4.143899
100156	extern	0.810375
100156	april	8.091016
100156	three	4.097559
100156	second	5.602754
100156	high	1.120969
100156	www	18.986232
100156	uk	3.232021
100156	decemb	10.836805
100156	html	15.281015
100156	state	3.451645
100156	id	2.145780
100156	press	2.375042
100156	us	5.646060
100156	group	7.169143
100156	apo	30.880552
100156	work	6.268396
100156	ag	3.423897
100156	made	0.947510
100156	develop	1.197756
100156	list	2.277968
100156	zh	1.194215
100156	unit	7.452466
100156	includ	3.276001
100156	ja	1.062371
100156	name	6.308001
100156	becam	11.125371
100156	juli	22.392801
100156	http	27.315030
100156	octob	3.605422
100156	john	5.694920
100156	present	2.101243
100156	quot	12.268834
100156	nl	0.947124
100156	note	2.405242
100156	other	2.349449
100156	ru	1.007420
100156	fi	1.210499
100156	januari	2.363385
100156	part	1.862371
100156	north	1.200670
100156	origin	1.047728
100156	book	3.477453
100156	link	0.790909
100156	becom	5.978304
100156	famili	5.675503
100156	univers	4.293586
100156	fr	0.856624
100156	life	5.927329
100156	long	1.210499
100156	peopl	2.759899
100156	world	7.139634
100156	found	3.241247
100156	same	2.337999
100156	known	2.916181
100156	public	3.418252
100156	hous	1.120133
100156	member	9.648428
100156	live	4.085695
100156	sv	1.055360
100156	war	1.153182
100156	follow	3.068371
100156	categori	16.688957
100156	earli	3.117809
100156	june	7.199151
100156	thi	2.393874
100156	refer	1.455738
100156	citi	2.162118
100156	time	11.166618
100156	pl	0.976578
100156	first	5.832066
100180	septemb	7.154723
100180	featur	1.202295
100180	pt	0.942989
100180	year	4.950016
100180	nation	3.151864
100180	american	3.107924
100180	extern	0.810375
100180	april	10.402734
100180	three	5.121949
100180	dai	1.105459
100180	second	7.843855
100180	number	1.118050
100180	major	3.364580
100180	www	3.616425
100180	uk	3.232021
100180	html	2.350925
100180	decemb	1.204089
100180	state	2.588734
100180	id	1.072890
100180	us	7.259220
100180	apo	39.498381
100180	made	5.685061
100180	gener	24.977666
100180	list	1.138984
100180	establish	3.602009
100180	zh	1.194215
100180	both	3.124556
100180	unit	0.931558
100180	includ	1.638000
100180	ja	1.062371
100180	becam	1.112537
100180	name	0.901143
100180	http	4.267973
100180	juli	5.892842
100180	octob	6.009036
100180	histori	3.666844
100180	present	7.354350
100180	quot	19.936856
100180	nl	0.947124
100180	note	2.405242
100180	other	8.614647
100180	ru	1.007420
100180	fi	1.210499
100180	januari	5.908463
100180	line	1.152737
100180	origin	6.286369
100180	part	1.862371
100180	book	1.159151
100180	link	0.790909
100180	becom	1.195661
100180	fr	0.856624
100180	two	6.515906
100180	long	1.210499
100180	peopl	0.919966
100180	see	3.631536
100180	world	24.478744
100180	same	7.013997
100180	found	2.160831
100180	known	4.860302
100180	hous	2.240266
100180	member	3.618160
100180	larg	1.173145
100180	end	2.186614
100180	place	2.950951
100180	make	1.089758
100180	live	3.064271
100180	ca	1.082735
100180	sv	2.110720
100180	war	39.208171
100180	categori	5.804855
100180	follow	1.022790
100180	march	10.190185
100180	earli	2.078539
100180	call	5.008579
100180	june	2.399717
100180	form	4.330939
100180	thi	7.979581
100180	refer	0.727869
100180	well	1.017686
100180	time	6.012794
100180	pl	0.976578
100180	first	5.832066
100180	base	4.452343
100189	other	2.349449
100189	ru	1.007420
100189	januari	2.363385
100189	line	1.152737
100189	origin	1.047728
100189	book	2.318302
100189	part	0.931185
100189	univers	1.073396
100189	fr	0.856624
100189	april	1.155859
100189	three	1.024390
100189	result	1.208189
100189	see	2.723652
100189	id	1.072890
100189	place	3.934602
100189	state	2.588734
100189	press	1.187521
100189	us	10.485539
100189	apo	35.189466
100189	sv	1.055360
100189	list	1.138984
100189	categori	3.628034
100189	form	3.248204
100189	thi	0.797958
100189	refer	2.183608
100189	citi	5.405294
100189	name	12.616001
100189	http	1.707189
100189	time	0.858971
100189	quot	15.336043
100189	pl	1.953157
100189	first	1.666304
100189	nl	0.947124
100340	through	2.100518
100340	featur	1.202295
100340	pt	0.942989
100340	year	1.650005
100340	nation	1.050621
100340	american	2.071949
100340	extern	0.810375
100340	three	4.097559
100340	second	1.120551
100340	number	2.236100
100340	major	1.121527
100340	www	5.424638
100340	uk	1.077340
100340	html	1.175463
100340	id	3.218670
100340	us	4.032900
100340	group	1.194857
100340	area	1.096882
100340	apo	12.926743
100340	gener	1.998213
100340	zh	1.194215
100340	includ	2.457000
100340	ja	1.062371
100340	name	1.802286
100340	becam	1.112537
100340	http	10.243136
100340	octob	1.201807
100340	juli	3.535705
100340	john	1.138984
100340	quot	10.735230
100340	nl	0.947124
100340	other	3.915749
100340	ru	1.007420
100340	fi	1.210499
100340	januari	1.181693
100340	line	1.152737
100340	book	2.318302
100340	part	1.862371
100340	link	0.790909
100340	famili	4.540402
100340	fr	0.856624
100340	two	8.959371
100340	long	1.210499
100340	result	1.208189
100340	see	0.907884
100340	found	2.160831
100340	world	4.079791
100340	known	3.888242
100340	public	1.139417
100340	larg	2.346291
100340	member	1.206053
100340	place	0.983650
100340	make	2.179516
100340	live	3.064271
100340	ca	1.082735
100340	sv	2.110720
100340	follow	1.022790
100340	categori	0.725607
100340	earli	1.039270
100340	call	2.003431
100340	june	1.199859
100340	form	5.413674
100340	thi	3.191832
100340	refer	1.455738
100340	time	2.576912
100340	pl	1.953157
100340	first	4.998913
100340	base	1.113086
100386	septemb	3.577362
100386	pt	0.942989
100386	year	0.825003
100386	extern	0.810375
100386	april	3.467578
100386	three	1.024390
100386	dai	4.421835
100386	second	3.361652
100386	high	10.088719
100386	www	9.041063
100386	uk	5.386702
100386	html	4.701851
100386	state	3.451645
100386	id	1.072890
100386	us	1.613160
100386	apo	33.035009
100386	work	4.178931
100386	develop	1.197756
100386	take	2.422983
100386	ja	1.062371
100386	becam	1.112537
100386	name	1.802286
100386	http	11.096731
100386	octob	3.605422
100386	histori	0.916711
100386	quot	10.735230
100386	nl	11.365483
100386	other	0.783150
100386	ru	1.007420
100386	fi	1.210499
100386	line	8.069156
100386	origin	1.047728
100386	part	0.931185
100386	link	0.790909
100386	becom	1.195661
100386	famili	9.080805
100386	univers	5.366982
100386	fr	0.856624
100386	two	0.814488
100386	life	1.185466
100386	peopl	1.839933
100386	world	6.119686
100386	found	2.160831
100386	same	3.506999
100386	known	0.972060
100386	hous	12.321465
100386	member	6.030267
100386	live	2.042847
100386	sv	1.055360
100386	follow	1.022790
100386	categori	8.707282
100386	earli	1.039270
100386	march	5.661214
100386	june	2.399717
100386	thi	4.787749
100386	citi	1.081059
100386	refer	1.455738
100386	time	4.294853
100386	pl	0.976578
100386	first	1.666304
100387	other	0.783150
100387	ru	1.007420
100387	fi	1.210499
100387	pt	0.942989
100387	line	5.763683
100387	part	0.931185
100387	link	0.790909
100387	becom	1.195661
100387	extern	0.810375
100387	univers	1.073396
100387	famili	4.540402
100387	fr	0.856624
100387	two	1.628977
100387	dai	1.105459
100387	three	1.024390
100387	life	1.185466
100387	peopl	0.919966
100387	high	3.362906
100387	see	0.907884
100387	world	1.019948
100387	public	2.278835
100387	hous	11.201331
100387	www	0.904106
100387	uk	1.077340
100387	member	2.412107
100387	end	1.093307
100387	decemb	2.408179
100387	place	0.983650
100387	press	1.187521
100387	live	3.064271
100387	group	1.194857
100387	apo	12.926743
100387	sv	1.055360
100387	work	5.223664
100387	categori	4.353641
100387	march	1.132243
100387	june	2.399717
100387	includ	0.819000
100387	refer	0.727869
100387	ja	1.062371
100387	name	1.802286
100387	octob	6.009036
100387	http	0.853595
100387	time	0.858971
100387	pl	0.976578
100387	nl	1.894247
100397	through	12.603105
100397	septemb	1.192454
100397	featur	1.202295
100397	pt	0.942989
100397	year	18.150060
100397	nation	9.455592
100397	american	2.071949
100397	extern	0.810375
100397	dai	6.632753
100397	three	1.024390
100397	april	3.467578
100397	second	7.843855
100397	number	3.354151
100397	major	3.364580
100397	www	25.314976
100397	uk	8.618724
100397	decemb	4.816358
100397	html	7.052776
100397	state	19.846961
100397	id	12.874679
100397	press	8.312647
100397	us	16.131599
100397	group	4.779429
100397	apo	134.294494
100397	work	34.476180
100397	gener	14.986600
100397	ag	3.423897
100397	made	6.632572
100397	develop	1.197756
100397	list	1.138984
100397	establish	3.602009
100397	both	7.290630
100397	take	3.634475
100397	unit	0.931558
100397	includ	5.733001
100397	ja	1.062371
100397	becam	3.337611
100397	name	14.418287
100397	octob	16.825300
100397	http	34.997382
100397	juli	21.214232
100397	john	51.254279
100397	histori	4.583555
100397	quot	239.242267
100397	present	8.404971
100397	nl	0.947124
100397	note	1.202621
100397	other	19.578743
100397	ru	1.007420
100397	fi	1.210499
100397	januari	10.635233
100397	line	2.305473
100397	book	37.092836
100397	origin	9.429553
100397	part	7.449483
100397	link	1.581818
100397	becom	5.978304
100397	univers	20.394533
100397	famili	21.566911
100397	fr	8.566245
100397	two	8.144883
100397	life	42.676771
100397	long	4.841995
100397	peopl	9.199664
100397	result	2.416379
100397	see	20.881331
100397	found	14.045404
100397	world	14.279267
100397	same	8.182997
100397	known	2.916181
100397	public	6.836504
100397	hous	1.120133
100397	member	41.005818
100397	larg	1.173145
100397	end	4.373229
100397	place	2.950951
100397	make	11.987338
100397	live	8.171390
100397	ca	1.082735
100397	sv	1.055360
100397	war	9.225452
100397	follow	11.250694
100397	categori	8.707282
100397	earli	2.078539
100397	march	5.661214
100397	call	18.030883
100397	june	10.798727
100397	thi	15.161204
100397	form	5.413674
100397	citi	5.405294
100397	refer	5.095085
100397	well	6.106115
100397	time	9.448677
100397	pl	0.976578
100397	first	14.996740
100397	base	2.226171
100400	note	1.202621
100400	featur	2.404591
100400	year	1.650005
100400	nation	1.050621
100400	origin	5.238641
100400	north	2.401339
100400	link	0.790909
100400	becom	1.195661
100400	extern	0.810375
100400	famili	1.135101
100400	two	1.628977
100400	life	2.370932
100400	high	1.120969
100400	see	1.815768
100400	found	3.241247
100400	hous	1.120133
100400	www	0.904106
100400	uk	1.077340
100400	end	1.093307
100400	us	0.806580
100400	area	1.096882
100400	apo	15.081200
100400	work	2.089465
100400	gener	0.999107
100400	war	1.153182
100400	follow	4.091162
100400	list	5.694920
100400	categori	5.804855
100400	establish	2.401339
100400	earli	1.039270
100400	call	1.001716
100400	thi	2.393874
100400	refer	0.727869
100400	name	0.901143
100400	becam	1.112537
100400	http	0.853595
100400	well	1.017686
100400	histori	0.916711
100400	time	1.717941
100400	present	1.050621
10045	septemb	1.192454
10045	pt	0.942989
10045	nation	4.202485
10045	american	1.035975
10045	extern	0.810375
10045	three	3.073170
10045	second	2.241102
10045	high	2.241937
10045	major	1.121527
10045	uk	2.154681
10045	www	5.424638
10045	html	3.526388
10045	state	1.725823
10045	id	1.072890
10045	press	4.750084
10045	us	11.292119
10045	group	1.194857
10045	area	5.484410
10045	apo	10.772286
10045	gener	1.998213
10045	made	0.947510
10045	work	1.044733
10045	develop	2.395511
10045	list	1.138984
10045	zh	1.194215
10045	both	3.124556
10045	unit	1.863116
10045	includ	2.457000
10045	ja	1.062371
10045	name	6.308001
10045	http	5.975163
10045	john	6.833904
10045	histori	3.666844
10045	quot	36.806503
10045	nl	0.947124
10045	note	2.405242
10045	other	9.397797
10045	ru	1.007420
10045	fi	1.210499
10045	januari	1.181693
10045	origin	5.238641
10045	part	1.862371
10045	north	1.200670
10045	link	0.790909
10045	becom	1.195661
10045	fr	1.713249
10045	two	1.628977
10045	result	1.208189
10045	see	0.907884
10045	same	3.506999
10045	found	7.562910
10045	world	3.059843
10045	known	2.916181
10045	hous	4.480533
10045	larg	2.346291
10045	make	2.179516
10045	ca	1.082735
10045	sv	1.055360
10045	categori	4.353641
10045	march	2.264486
10045	call	3.005147
10045	june	1.199859
10045	thi	3.989790
10045	refer	2.911477
10045	citi	1.081059
10045	well	3.053057
10045	pl	0.976578
10045	first	1.666304
100456	septemb	13.116993
100456	year	6.600022
100456	nation	2.101243
100456	american	5.179873
100456	extern	0.810375
100456	three	1.024390
100456	april	4.623438
100456	dai	3.316377
100456	second	5.602754
100456	number	4.472201
100456	high	2.241937
100456	major	10.093739
100456	uk	59.253724
100456	www	22.602657
100456	html	10.579165
100456	decemb	2.408179
100456	state	14.669493
100456	id	1.072890
100456	us	0.806580
100456	group	10.753715
100456	apo	38.062076
100456	gener	6.993746
100456	work	5.223664
100456	ag	1.141299
100456	develop	1.197756
100456	zh	1.194215
100456	both	1.041519
100456	take	2.422983
100456	unit	6.520907
100456	includ	4.914001
100456	name	1.802286
100456	becam	3.337611
100456	juli	4.714274
100456	http	29.022219
100456	octob	4.807229
100456	john	12.528824
100456	histori	0.916711
100456	quot	36.806503
100456	present	3.151864
100456	nl	0.947124
100456	other	2.349449
100456	ru	1.007420
100456	fi	1.210499
100456	januari	4.726770
100456	line	2.305473
100456	origin	2.095456
100456	part	0.931185
100456	link	0.790909
100456	becom	1.195661
100456	univers	3.220189
100456	fr	0.856624
100456	two	3.257953
100456	life	2.370932
100456	peopl	5.519799
100456	result	1.208189
100456	see	2.723652
100456	same	1.169000
100456	world	3.059843
100456	known	4.860302
100456	public	7.975921
100456	hous	3.360399
100456	member	22.915016
100456	larg	2.346291
100456	end	1.093307
100456	place	3.934602
100456	make	1.089758
100456	live	6.128542
100456	sv	1.055360
100456	war	1.153182
100456	follow	3.068371
100456	categori	23.945026
100456	march	4.528971
100456	earli	4.157079
100456	call	2.003431
100456	june	20.397596
100456	thi	4.787749
100456	form	2.165470
100456	citi	1.081059
100456	refer	1.455738
100456	well	1.017686
100456	time	8.589706
100456	pl	0.976578
100456	first	9.164675
100456	base	1.113086
100468	through	1.050259
100468	ru	1.007420
100468	fi	1.210499
100468	featur	1.202295
100468	pt	0.942989
100468	year	1.650005
100468	line	1.152737
100468	link	0.790909
100468	extern	0.810375
100468	fr	0.856624
100468	two	2.443465
100468	three	1.024390
100468	second	1.120551
100468	result	1.208189
100468	see	1.815768
100468	high	1.120969
100468	found	1.080416
100468	public	1.139417
100468	major	1.121527
100468	www	3.616425
100468	uk	2.154681
100468	html	3.526388
100468	end	3.279922
100468	make	4.359032
100468	us	1.613160
100468	apo	3.590762
100468	sv	1.055360
100468	work	2.089465
100468	made	0.947510
100468	gener	0.999107
100468	follow	2.045581
100468	categori	5.079248
100468	zh	1.194215
100468	both	1.041519
100468	unit	0.931558
100468	thi	1.595916
100468	includ	0.819000
100468	refer	0.727869
100468	ja	1.062371
100468	name	0.901143
100468	well	1.017686
100468	http	5.121568
100468	histori	0.916711
100468	time	1.717941
100468	quot	4.600813
100468	pl	0.976578
100468	first	3.332609
100468	base	2.226171
100521	through	3.150776
100521	septemb	1.192454
100521	year	7.425024
100521	nation	1.050621
100521	three	4.097559
100521	dai	7.738212
100521	second	3.361652
100521	high	1.120969
100521	uk	1.077340
100521	www	0.904106
100521	press	1.187521
100521	us	9.678959
100521	apo	66.070018
100521	gener	0.999107
100521	work	21.939387
100521	made	5.685061
100521	ag	2.282598
100521	develop	2.395511
100521	establish	1.200670
100521	both	1.041519
100521	take	1.211492
100521	unit	0.931558
100521	includ	1.638000
100521	ja	1.062371
100521	becam	7.787760
100521	juli	1.178568
100521	octob	1.201807
100521	http	1.707189
100521	histori	0.916711
100521	present	1.050621
100521	quot	21.470460
100521	nl	0.947124
100521	note	2.405242
100521	other	4.698898
100521	line	5.763683
100521	book	1.159151
100521	part	2.793556
100521	origin	1.047728
100521	north	1.200670
100521	link	2.372727
100521	becom	1.195661
100521	univers	8.587172
100521	famili	7.945704
100521	fr	0.856624
100521	two	4.072441
100521	life	8.298261
100521	long	6.052494
100521	peopl	7.359731
100521	result	8.457325
100521	see	4.539420
100521	world	2.039895
100521	same	2.337999
100521	found	3.241247
100521	known	3.888242
100521	public	2.278835
100521	hous	7.840932
100521	end	3.279922
100521	place	1.967301
100521	make	5.448790
100521	live	3.064271
100521	war	1.153182
100521	follow	4.091162
100521	categori	10.884103
100521	march	4.528971
100521	earli	2.078539
100521	call	1.001716
100521	june	5.999293
100521	thi	9.575497
100521	form	1.082735
100521	citi	1.081059
100521	well	9.159172
100521	time	11.166618
100521	first	14.996740
100590	ru	1.007420
100590	book	5.795756
100590	north	2.401339
100590	part	3.724742
100590	origin	1.047728
100590	univers	2.146793
100590	two	0.814488
100590	dai	1.105459
100590	life	2.370932
100590	number	1.118050
100590	see	3.631536
100590	world	1.019948
100590	found	1.080416
100590	known	3.888242
100590	www	1.808213
100590	uk	1.077340
100590	state	0.862911
100590	press	1.187521
100590	live	2.042847
100590	apo	15.081200
100590	sv	1.055360
100590	ag	2.282598
100590	made	2.842531
100590	categori	2.902427
100590	take	1.211492
100590	form	5.413674
100590	thi	8.777539
100590	refer	1.455738
100590	citi	1.081059
100590	ja	1.062371
100590	name	1.802286
100590	becam	1.112537
100590	well	1.017686
100590	http	0.853595
100590	time	5.153824
100590	histori	0.916711
100590	quot	7.668021
100590	present	6.303728
100590	pl	0.976578
100590	first	4.165761
100590	base	1.113086
100643	other	2.349449
100643	nation	1.050621
100643	book	19.705569
100643	part	0.931185
100643	link	1.581818
100643	extern	0.810375
100643	univers	55.816618
100643	two	3.257953
100643	three	2.048780
100643	peopl	3.679866
100643	number	1.118050
100643	see	0.907884
100643	public	1.139417
100643	known	0.972060
100643	larg	2.346291
100643	state	6.903291
100643	make	1.089758
100643	us	2.419740
100643	area	5.484410
100643	apo	2.154457
100643	made	3.790041
100643	work	40.744576
100643	gener	0.999107
100643	develop	28.746133
100643	list	5.694920
100643	categori	0.725607
100643	earli	2.078539
100643	both	1.041519
100643	thi	0.797958
100643	includ	5.733001
100643	form	1.082735
100643	citi	1.081059
100643	refer	0.727869
100643	name	0.901143
100643	well	1.017686
100643	john	10.250856
100643	time	1.717941
100643	histori	0.916711
100643	quot	4.600813
100643	first	1.666304
100643	base	4.452343
100964	through	1.050259
100964	other	0.783150
100964	year	1.650005
100964	januari	1.181693
100964	origin	1.047728
100964	link	0.790909
100964	extern	0.810375
100964	three	1.024390
100964	april	1.155859
100964	life	1.185466
100964	long	2.420998
100964	result	1.208189
100964	number	1.118050
100964	high	2.241937
100964	see	0.907884
100964	major	1.121527
100964	www	0.904106
100964	larg	1.173145
100964	decemb	1.204089
100964	id	1.072890
100964	state	6.040379
100964	us	4.839480
100964	area	6.581292
100964	apo	4.308914
100964	work	1.044733
100964	categori	7.256068
100964	earli	1.039270
100964	march	1.132243
100964	establish	1.200670
100964	both	2.083037
100964	unit	4.657791
100964	form	1.082735
100964	refer	0.727869
100964	name	0.901143
100964	http	2.560784
100964	octob	1.201807
100964	histori	0.916711
100976	through	1.050259
100976	septemb	5.962269
100976	nation	18.911184
100976	year	2.475008
100976	extern	0.810375
100976	april	1.155859
100976	number	3.354151
100976	www	11.753382
100976	uk	1.077340
100976	decemb	1.204089
100976	html	3.526388
100976	id	3.218670
100976	state	0.862911
100976	us	1.613160
100976	group	1.194857
100976	area	15.356347
100976	apo	2.872609
100976	made	0.947510
100976	ag	1.141299
100976	gener	0.999107
100976	list	3.416952
100976	establish	2.401339
100976	includ	4.095001
100976	name	0.901143
100976	http	14.511109
100976	john	1.138984
100976	histori	2.750133
100976	quot	1.533604
100976	nl	0.947124
100976	note	1.202621
100976	januari	1.181693
100976	north	2.401339
100976	part	3.724742
100976	book	2.318302
100976	link	0.790909
100976	fr	0.856624
100976	two	0.814488
100976	life	1.185466
100976	peopl	3.679866
100976	result	1.208189
100976	see	0.907884
100976	world	3.059843
100976	found	1.080416
100976	known	0.972060
100976	hous	5.600666
100976	larg	8.212017
100976	place	0.983650
100976	make	1.089758
100976	ca	2.165470
100976	war	2.306363
100976	categori	6.530462
100976	thi	0.797958
100976	refer	0.727869
100976	well	6.106115
100976	time	0.858971
100976	pl	0.976578
101094	through	11.552846
101094	featur	1.202295
101094	nation	46.227340
101094	extern	0.810375
101094	april	2.311719
101094	dai	3.316377
101094	second	2.241102
101094	number	3.354151
101094	high	4.483875
101094	major	1.121527
101094	www	6.328744
101094	decemb	1.204089
101094	id	3.218670
101094	state	1.725823
101094	us	3.226320
101094	area	20.840757
101094	apo	11.490438
101094	gener	4.995533
101094	made	1.895020
101094	develop	3.593267
101094	list	4.555936
101094	establish	3.602009
101094	take	2.422983
101094	unit	0.931558
101094	includ	12.285002
101094	name	3.604572
101094	http	5.975163
101094	juli	1.178568
101094	john	1.138984
101094	quot	12.268834
101094	present	1.050621
101094	nl	0.947124
101094	other	7.048348
101094	line	5.763683
101094	origin	2.095456
101094	part	2.793556
101094	north	4.802679
101094	book	2.318302
101094	link	0.790909
101094	famili	2.270201
101094	fr	0.856624
101094	two	1.628977
101094	life	2.370932
101094	long	6.052494
101094	peopl	0.919966
101094	result	1.208189
101094	see	0.907884
101094	found	7.562910
101094	world	3.059843
101094	public	4.557669
101094	larg	12.904599
101094	end	7.653151
101094	place	2.950951
101094	make	1.089758
101094	live	1.021424
101094	follow	1.022790
101094	categori	2.902427
101094	march	2.264486
101094	earli	4.157079
101094	call	2.003431
101094	thi	13.565288
101094	form	6.496409
101094	refer	1.455738
101094	citi	1.081059
101094	well	5.088429
101094	time	2.576912
101094	first	1.666304
101094	base	1.113086
101128	through	1.050259
101128	nation	14.708699
101128	year	1.650005
101128	line	1.152737
101128	part	1.862371
101128	north	2.401339
101128	link	0.790909
101128	becom	1.195661
101128	extern	0.810375
101128	fr	0.856624
101128	three	1.024390
101128	life	1.185466
101128	second	1.120551
101128	see	0.907884
101128	world	2.039895
101128	found	1.080416
101128	known	0.972060
101128	major	1.121527
101128	www	2.712319
101128	larg	1.173145
101128	decemb	1.204089
101128	id	2.145780
101128	place	0.983650
101128	group	2.389714
101128	area	6.581292
101128	apo	0.718152
101128	gener	1.998213
101128	categori	2.902427
101128	establish	2.401339
101128	form	3.248204
101128	thi	4.787749
101128	includ	1.638000
101128	refer	0.727869
101128	http	2.560784
101128	octob	1.201807
101128	well	1.017686
101128	pl	0.976578
101128	nl	0.947124
101147	through	1.050259
101147	septemb	1.192454
101147	featur	2.404591
101147	pt	0.942989
101147	nation	1.050621
101147	year	3.300011
101147	american	2.071949
101147	extern	0.810375
101147	april	1.155859
101147	three	3.073170
101147	number	2.236100
101147	high	1.120969
101147	www	3.616425
101147	html	1.175463
101147	state	3.451645
101147	id	1.072890
101147	us	2.419740
101147	apo	17.235657
101147	ag	2.282598
101147	unit	2.794675
101147	includ	1.638000
101147	ja	1.062371
101147	http	3.414379
101147	john	1.138984
101147	histori	0.916711
101147	quot	13.802438
101147	nl	0.947124
101147	januari	1.181693
101147	origin	2.095456
101147	part	0.931185
101147	link	0.790909
101147	univers	1.073396
101147	fr	0.856624
101147	two	0.814488
101147	result	1.208189
101147	see	0.907884
101147	world	18.359058
101147	same	1.169000
101147	found	1.080416
101147	larg	2.346291
101147	place	4.918252
101147	make	1.089758
101147	war	1.153182
101147	categori	5.804855
101147	earli	1.039270
101147	call	1.001716
101147	thi	1.595916
